date,year,quarter,bank,total_assets,total_equity,total_liabilities,cet1_ratio,lcr_ratio,slr_ratio,roa,roe,dividend_payout_ratio,repo,total_var
2008-06-30,2008,2,citigroup,2100385.0,108981.0,1959465.0,,,,-0.71,-13.8,,246107.0,292.0
2008-06-30,2008,2,jpmorgan,1775670.0,127176.0,1642494.0,,,,0.66,8.15,73.9,194724.0,210.7335434305558
2008-06-30,2008,2,statestreet,146221.0,14039.0,132182.0,,,,1.28,15.23,18.98,17075.0,5.13
2008-06-30,2008,2,wellsfargo,609074.0,47241.0,560809.0,,,,1.31,15.52,58.53,,15.0
2008-05-31,2008,2,morganstanley,1031228.0,33393.0,996735.0,,,,0.02,0.47,29.58,162526.0,
2008-05-30,2008,2,goldmansachs,1088145.0,41718.0,1039640.0,,,,0.95,24.62,7.61,115733.0,
2008-03-31,2008,1,bankofamerica,1736502.0,139003.0,1580193.0,,,,0.68,7.74,285.9,219738.0,90.1
2008-03-31,2008,1,bny,204935.0,28475.0,176460.0,,,,1.67,11.7,36.85,2963.0,10.8
2008-03-31,2008,1,citigroup,2199697.0,108684.0,2067387.0,,,,-0.33,-6.58,,279561.0,341.0
2008-03-31,2008,1,jpmorgan,1642862.0,125627.0,1517235.0,,,,0.85,10.28,55.88,192633.0,172.546928178039
2008-03-31,2008,1,statestreet,154349.0,10806.0,143543.0,,,,1.12,16.17,16.94,14666.0,5.13
2008-03-31,2008,1,wellsfargo,595221.0,47322.0,546782.0,,,,1.49,16.86,51.23,,13.0
2008-02-29,2008,1,goldmansachs,1189006.0,39529.0,1138690.0,,,,0.94,26.53,10.7,161498.0,
2008-02-29,2008,1,morganstanley,1090896.0,32180.0,1057616.0,,,,0.14,4.36,19.45,209611.0,
2007-12-31,2007,4,bankofamerica,1715746.0,142394.0,1568943.0,,,,0.94,10.69,2662.62,221435.0,69.8
2007-12-31,2007,4,bny,197656.0,29403.0,168253.0,,,,1.48,9.94,54.58,2193.0,8.8
2007-12-31,2007,4,citigroup,2187480.0,113447.0,2074033.0,,,,0.16,2.25,,304243.0,191.0
2007-12-31,2007,4,jpmorgan,1562147.0,123221.0,1438926.0,,,,1.05,12.49,52.24,154398.0,149.9178228432142
2007-12-31,2007,4,statestreet,142543.0,11299.0,131244.0,,,,1.01,13.59,39.46,15071.0,5.13
2007-12-31,2007,4,wellsfargo,575442.0,47178.0,527814.0,,,,1.56,17.4,76.12,,18.0
2007-11-30,2007,4,goldmansachs,1119796.0,39700.0,1069731.0,,,,1.18,31.52,4.99,159178.0,
2007-11-30,2007,4,morganstanley,1045409.0,30169.0,1014140.0,,,,0.21,7.04,,245069.0,
2007-09-30,2007,3,bankofamerica,1578763.0,135109.0,1440253.0,,,,1.32,14.8,78.0,199293.0,46.7
2007-09-30,2007,3,bny,183972.0,28960.0,155015.0,,,,1.34,9.91,42.68,2929.0,11.4
2007-09-30,2007,3,citigroup,2358115.0,126762.0,2231153.0,,,,0.86,14.2,127.91,440369.0,141.0
2007-09-30,2007,3,jpmorgan,1479575.0,119978.0,1359597.0,,,,1.16,13.96,39.13,178767.0,151.33214192664076
2007-09-30,2007,3,statestreet,139888.0,11250.0,128638.0,,,,1.07,14.75,24.3,14328.0,5.13
2007-09-30,2007,3,wellsfargo,548727.0,47021.0,501161.0,,,,1.71,19.29,47.58,,35.0
2007-08-31,2007,3,goldmansachs,1045778.0,36018.0,997753.0,,,,1.25,34.17,5.6,160253.0,
2007-08-31,2007,3,morganstanley,1185131.0,34150.0,1149881.0,,,,0.73,23.99,19.69,346201.0,
2007-06-30,2007,2,bankofamerica,1534359.0,132900.0,1398608.0,,,,1.46,16.58,43.59,221064.0,42.7
2007-06-30,2007,2,bny,126333.0,11832.0,114504.0,,,,1.37,14.71,37.5,1543.0,9.5
2007-06-30,2007,2,citigroup,2220715.0,127003.0,2093112.0,,,,1.09,16.97,44.32,394143.0,138.0
2007-06-30,2007,2,jpmorgan,1458042.0,119211.0,1338831.0,,,,1.16,14.06,31.37,205961.0,155.5750991769204
2007-06-30,2007,2,statestreet,112268.0,7748.0,104520.0,,,,1.18,17.82,19.95,15830.0,5.13
2007-06-30,2007,2,wellsfargo,539865.0,46664.0,492564.0,,,,1.71,20.22,0.0,,10.0
2007-05-31,2007,2,morganstanley,1199993.0,38411.0,1160482.0,,,,0.74,23.19,12.1,364946.0,
2007-05-25,2007,2,goldmansachs,943196.0,35359.0,896020.0,,,,1.18,31.27,7.04,144440.0,
2007-03-31,2007,1,bankofamerica,1502157.0,132005.0,1367301.0,,,,1.49,16.34,48.03,234413.0,41.3
2007-03-31,2007,1,bny,99848.0,11530.0,88321.0,,,,1.53,14.35,38.44,773.0,9.1
2007-03-31,2007,1,citigroup,2020815.0,120932.0,1898883.0,,,,1.11,16.82,55.24,393670.0,102.0
2007-03-31,2007,1,jpmorgan,1408918.0,117704.0,1291214.0,,,,1.15,13.63,25.01,218917.0,117.38848392440356
2007-03-31,2007,1,statestreet,110003.0,7467.0,102536.0,,,,1.05,16.25,22.93,22375.0,5.13
2007-03-31,2007,1,wellsfargo,485901.0,45333.0,439828.0,,,,1.77,19.95,0.0,,12.0
2007-02-28,2007,1,morganstanley,1182061.0,36854.0,1144107.0,,,,0.69,21.87,12.48,371356.0,
2007-02-23,2007,1,goldmansachs,912495.0,33800.0,865069.0,,,,1.23,33.11,5.18,192665.0,
2006-12-31,2006,4,bankofamerica,1459737.0,132421.0,1324465.0,,,,1.54,18.07,42.34,217527.0,
2006-12-31,2006,4,bny,103206.0,11432.0,91777.0,,,,1.44,13.85,38.64,790.0,
2006-12-31,2006,4,citigroup,1884318.0,118783.0,1764535.0,,,,1.23,17.71,55.39,349235.0,
2006-12-31,2006,4,jpmorgan,1351520.0,115790.0,1235730.0,,,,1.07,12.25,30.95,162173.0,
2006-12-31,2006,4,statestreet,107353.0,7252.0,100101.0,,,,1.07,16.01,22.65,21294.0,
2006-12-31,2006,4,wellsfargo,481996.0,45430.0,436182.0,,,,1.75,19.64,44.79,11707.0,
2006-11-30,2006,4,morganstanley,1121192.0,34264.0,1085828.0,,,,0.63,19.91,14.43,332154.0,
2006-11-24,2006,4,goldmansachs,838201.0,32686.0,800346.0,,,,1.23,31.89,5.25,147745.0,
2006-09-30,2006,3,bankofamerica,1449211.0,132771.0,1315614.0,,,,1.44,16.6,51.85,258090.0,
2006-09-30,2006,3,bny,106636.0,10474.0,96169.0,,,,1.33,13.82,56.42,1040.0,
2006-09-30,2006,3,citigroup,1746248.0,116865.0,1628383.0,,,,1.32,18.44,46.19,320095.0,
2006-09-30,2006,3,jpmorgan,1338029.0,113561.0,1224468.0,,,,0.97,11.28,37.81,188395.0,
2006-09-30,2006,3,statestreet,112310.0,7015.0,105295.0,,,,0.96,17.47,23.74,29572.0,
2006-09-30,2006,3,wellsfargo,483441.0,44397.0,438579.0,,,,1.76,19.63,0.0,,
2006-08-31,2006,3,morganstanley,1028872.0,33072.0,994700.0,,,,0.58,17.75,18.0,305122.0,
2006-08-25,2006,3,goldmansachs,798309.0,30393.0,764816.0,,,,1.09,28.15,10.55,128132.0,
2006-06-30,2006,2,bankofamerica,1445193.0,127570.0,1317352.0,,,,1.33,15.62,41.71,259108.0,
2006-06-30,2006,2,bny,108881.0,10063.0,98825.0,,,,1.34,14.56,40.66,1177.0,
2006-06-30,2006,2,citigroup,1626551.0,114428.0,1511123.0,,,,1.32,18.26,46.8,264494.0,
2006-06-30,2006,2,jpmorgan,1328001.0,110684.0,1217317.0,,,,0.93,10.76,35.13,175055.0,
2006-06-30,2006,2,statestreet,102536.0,6469.0,96067.0,,,,0.97,16.67,29.07,21204.0,
2006-06-30,2006,2,wellsfargo,499516.0,41346.0,457622.0,,,,1.7,19.83,89.69,,
2006-05-31,2006,2,morganstanley,1027043.0,32255.0,994788.0,,,,0.54,16.56,19.59,318498.0,
2006-05-26,2006,2,goldmansachs,798884.0,29200.0,767084.0,,,,1.13,29.07,7.26,146909.0,
2006-03-31,2006,1,bankofamerica,1375080.0,129155.0,1245654.0,,,,1.32,14.96,46.76,236919.0,
2006-03-31,2006,1,bny,103611.0,10108.0,93510.0,,,,1.32,13.61,45.02,903.0,
2006-03-31,2006,1,citigroup,1586201.0,113418.0,1471783.0,,,,1.35,18.07,44.67,279540.0,
2006-03-31,2006,1,jpmorgan,1273282.0,108337.0,1164945.0,,,,0.74,8.44,39.86,151006.0,
2006-03-31,2006,1,statestreet,104156.0,6413.0,97743.0,,,,0.98,16.93,22.83,24826.0,
2006-03-31,2006,1,wellsfargo,492428.0,41327.0,450467.0,,,,1.69,19.76,43.31,,
2006-02-28,2006,1,morganstanley,959613.0,30123.0,929490.0,,,,0.51,15.25,22.44,297614.0,
2006-02-24,2006,1,goldmansachs,758821.0,27165.0,729906.0,,,,0.97,24.61,4.97,167226.0,
2005-12-31,2005,4,bankofamerica,1291803.0,101262.0,1190270.0,,,,1.37,16.35,56.22,240655.0,
2005-12-31,2005,4,bny,102118.0,9883.0,92242.0,,,,1.37,14.01,47.79,834.0,
2005-12-31,2005,4,citigroup,1494037.0,111412.0,1381500.0,,,,1.37,17.93,91.77,242392.0,
2005-12-31,2005,4,jpmorgan,1198942.0,107072.0,1091731.0,,,,0.7,7.76,45.38,125925.0,
2005-12-31,2005,4,statestreet,97968.0,6367.0,91601.0,,,,0.98,15.09,20.52,22099.0,
2005-12-31,2005,4,wellsfargo,481741.0,40335.0,441081.0,,,,1.69,19.69,0.0,,
2005-11-30,2005,4,morganstanley,898523.0,29182.0,869341.0,,,,0.55,15.97,26.3,280831.0,
2005-11-25,2005,4,goldmansachs,706804.0,26252.0,675638.0,,,,0.91,21.85,6.71,149026.0,
2005-09-30,2005,3,bankofamerica,1252267.0,101457.0,1150539.0,,,,1.44,16.74,52.61,217053.0,
2005-09-30,2005,3,bny,101766.0,9618.0,92158.0,,,,1.2,12.51,48.35,3349.0,
2005-09-30,2005,3,citigroup,1472793.0,110712.0,1360956.0,,,,1.41,18.7,44.78,243819.0,
2005-09-30,2005,3,jpmorgan,1203033.0,105996.0,1096898.0,,,,0.6,6.69,48.91,143404.0,
2005-09-30,2005,3,statestreet,104003.0,6104.0,97899.0,,,,0.86,13.41,31.25,23519.0,
2005-09-30,2005,3,wellsfargo,453494.0,39446.0,413659.0,,,,1.72,19.86,0.0,,
2005-08-31,2005,3,morganstanley,837391.0,28226.0,809165.0,,,,0.59,16.88,25.07,236348.0,
2005-08-26,2005,3,goldmansachs,669518.0,25857.0,642911.0,,,,0.9,20.98,8.02,131145.0,
2005-06-30,2005,2,bankofamerica,1246339.0,101064.0,1145004.0,,,,1.5,17.27,38.9,207710.0,
2005-06-30,2005,2,bny,103063.0,9481.0,93592.0,,,,1.19,13.02,44.9,1415.0,
2005-06-30,2005,2,citigroup,1547789.0,111912.0,1434752.0,,,,1.4,19.08,48.26,252774.0,
2005-06-30,2005,2,jpmorgan,1171283.0,105246.0,1065898.0,,,,0.61,7.97,129.76,137350.0,
2005-06-30,2005,2,statestreet,104254.0,6248.0,98006.0,,,,0.81,13.28,30.0,24051.0,
2005-06-30,2005,2,wellsfargo,434981.0,38816.0,395703.0,,,,1.71,19.75,42.46,,
2005-05-31,2005,2,morganstanley,818711.0,28330.0,790381.0,,,,0.57,16.16,31.52,220145.0,
2005-05-27,2005,2,goldmansachs,624472.0,25645.0,598077.0,,,,0.81,18.24,14.8,95770.0,
2005-03-31,2005,1,bankofamerica,1212229.0,98656.0,1113302.0,,,,1.56,21.11,41.7,187652.0,
2005-03-31,2005,1,bny,96537.0,9345.0,87202.0,,,,1.34,14.01,44.06,879.0,
2005-03-31,2005,1,citigroup,1489891.0,109411.0,1379355.0,,,,1.18,15.36,44.9,217599.0,
2005-03-31,2005,1,jpmorgan,1178305.0,105001.0,1072965.0,,,,0.46,5.98,53.78,137062.0,
2005-03-31,2005,1,statestreet,100094.0,6025.0,94069.0,,,,0.84,13.49,22.12,22437.0,
2005-03-31,2005,1,wellsfargo,435643.0,37942.0,397166.0,,,,1.71,19.48,43.91,,
2005-02-28,2005,1,morganstanley,802210.0,28495.0,773715.0,,,,0.65,17.46,21.31,245204.0,
2005-02-25,2005,1,goldmansachs,596149.0,26075.0,570074.0,,,,0.92,19.76,8.47,109137.0,
2004-12-31,2004,4,bankofamerica,1110432.0,99964.0,1010197.0,,,,1.52,18.84,47.35,119741.0,
2004-12-31,2004,4,bny,94529.0,9290.0,85239.0,,,,1.34,14.14,93.29,1205.0,
2004-12-31,2004,4,citigroup,1484101.0,108166.0,1374810.0,,,,1.18,15.59,40.54,209555.0,
2004-12-31,2004,4,jpmorgan,1157248.0,105314.0,1051595.0,,,,0.44,5.59,84.52,127787.0,
2004-12-31,2004,4,statestreet,94040.0,6159.0,87881.0,,,,0.88,13.41,30.98,22316.0,
2004-12-31,2004,4,wellsfargo,427849.0,37596.0,389983.0,,,,1.72,19.52,0.0,,
2004-11-30,2004,4,morganstanley,747334.0,28206.0,719128.0,,,,0.69,17.29,22.63,219446.0,
2004-11-26,2004,4,goldmansachs,531379.0,25079.0,506300.0,,,,0.97,19.49,10.47,47573.0,
2004-09-30,2004,3,bankofamerica,1072802.0,98363.0,974168.0,,,,1.41,17.15,44.73,142992.0,
2004-09-30,2004,3,bny,93175.0,9055.0,84121.0,,,,1.48,16.16,43.5,1174.0,
2004-09-30,2004,3,citigroup,1436554.0,102241.0,1333188.0,,,,1.14,15.08,41.29,217157.0,
2004-09-30,2004,3,jpmorgan,1138469.0,104843.0,1032617.0,,,,0.48,6.2,86.98,167313.0,
2004-09-30,2004,3,statestreet,100527.0,6151.0,94376.0,,,,1.16,18.62,30.51,26202.0,
2004-09-30,2004,3,wellsfargo,421549.0,36355.0,384869.0,,,,1.69,20.05,0.0,,
2004-08-31,2004,3,morganstanley,745033.0,27420.0,717613.0,,,,0.71,18.05,0.0,228990.0,
2004-08-27,2004,3,goldmansachs,486686.0,23514.0,463172.0,,,,0.98,19.7,14.11,50876.0,
2004-06-30,2004,2,bankofamerica,1024701.0,95641.0,928738.0,,,,1.29,15.8,49.1,119264.0,
2004-06-30,2004,2,bny,97536.0,8786.0,88751.0,,,,1.32,15.41,41.78,1315.0,
2004-06-30,2004,2,citigroup,1396568.0,97186.0,1298257.0,,,,1.15,15.28,231.26,202940.0,
2004-06-30,2004,2,jpmorgan,817763.0,44932.0,771822.0,,,,0.6,10.87,,152619.0,
2004-06-30,2004,2,statestreet,94140.0,5910.0,88230.0,,,,1.23,19.75,24.55,23661.0,
2004-06-30,2004,2,wellsfargo,420305.0,35091.0,384827.0,,,,1.69,19.91,44.4,,
2004-05-31,2004,2,morganstanley,729501.0,27002.0,702499.0,,,,0.74,19.06,44.86,223696.0,
2004-05-28,2004,2,goldmansachs,467921.0,23152.0,444769.0,,,,0.95,19.11,10.36,38769.0,
2004-03-31,2004,1,bankofamerica,799942.0,49814.0,750075.0,,,,1.48,22.01,43.75,115434.0,
2004-03-31,2004,1,bny,92652.0,8761.0,83892.0,,,,1.42,15.68,40.11,869.0,
2004-03-31,2004,1,citigroup,1317591.0,100759.0,1215707.0,,,,1.48,19.09,42.05,179743.0,
2004-03-31,2004,1,jpmorgan,801078.0,47092.0,752977.0,,,,0.93,16.14,37.56,148526.0,
2004-03-31,2004,1,statestreet,92896.0,5942.0,86954.0,,,,0.98,15.34,23.04,23894.0,
2004-03-31,2004,1,wellsfargo,397354.0,34990.0,361912.0,,,,1.69,19.83,43.29,,
2004-02-29,2004,1,morganstanley,656898.0,26064.0,630834.0,,,,0.72,17.37,22.42,188615.0,
2004-02-27,2004,1,goldmansachs,443285.0,22235.0,421050.0,,,,0.89,17.42,9.67,39116.0,
2003-12-31,2003,4,bankofamerica,719483.0,47926.0,671503.0,,,,1.56,21.91,43.48,78046.0,
2003-12-31,2003,4,bny,92397.0,8429.0,83969.0,,,,1.36,15.31,47.23,1039.0,
2003-12-31,2003,4,citigroup,1264032.0,96889.0,1166018.0,,,,1.47,18.65,45.97,181156.0,
2003-12-31,2003,4,jpmorgan,770912.0,45145.0,724758.0,,,,0.88,15.43,38.36,113466.0,
2003-12-31,2003,4,statestreet,87534.0,5747.0,81787.0,,,,0.83,13.71,11.19,23825.0,
2003-12-31,2003,4,wellsfargo,387798.0,34255.0,353329.0,,,,1.68,19.27,46.98,,
2003-11-30,2003,4,morganstanley,602843.0,24867.0,577976.0,,,,0.74,17.2,20.37,174896.0,
2003-11-28,2003,4,goldmansachs,403799.0,21632.0,382167.0,,,,0.79,14.79,12.26,43084.0,
2003-09-30,2003,3,bankofamerica,737546.0,50390.0,687101.0,,,,1.53,21.7,40.84,79775.0,
2003-09-30,2003,3,bny,95193.0,8226.0,86970.0,,,,1.08,12.78,55.77,959.0,
2003-09-30,2003,3,citigroup,1208923.0,94134.0,1113664.0,,,,1.41,17.81,38.87,168125.0,
2003-09-30,2003,3,jpmorgan,792700.0,43948.0,747743.0,,,,0.42,7.43,44.03,131959.0,
2003-09-30,2003,3,statestreet,81776.0,5244.0,76532.0,,,,0.94,15.68,23.27,23673.0,
2003-09-30,2003,3,wellsfargo,390750.0,32014.0,358417.0,,,,1.67,19.55,48.4,,
2003-08-31,2003,3,morganstanley,580632.0,23707.0,556925.0,,,,0.67,15.68,24.2,162210.0,
2003-08-29,2003,3,goldmansachs,394142.0,20438.0,373704.0,,,,0.68,12.93,17.43,40436.0,
2003-06-30,2003,2,bankofamerica,769654.0,50960.0,718638.0,,,,1.42,20.28,35.04,104821.0,
2003-06-30,2003,2,bny,99604.0,8116.0,91491.0,,,,0.85,10.44,46.1,1035.0,
2003-06-30,2003,2,citigroup,1187435.0,92176.0,1094134.0,,,,1.29,16.38,24.22,172864.0,
2003-06-30,2003,2,jpmorgan,802603.0,43812.0,757782.0,,,,0.22,3.79,39.67,155330.0,
2003-06-30,2003,2,statestreet,83102.0,5085.0,78017.0,,,,0.9,15.79,,21044.0,
2003-06-30,2003,2,wellsfargo,369583.0,31861.0,337347.0,,,,1.73,19.41,33.01,,
2003-05-31,2003,2,morganstanley,586881.0,22631.0,564250.0,,,,0.56,14.08,35.3,150475.0,
2003-05-30,2003,2,goldmansachs,404698.0,20042.0,384656.0,,,,0.65,12.26,8.06,44296.0,
2003-03-31,2003,1,bankofamerica,680197.0,49995.0,630145.0,,,,1.46,19.35,39.66,72976.0,
2003-03-31,2003,1,bny,79548.0,6877.0,72674.0,,,,1.07,12.62,46.44,452.0,
2003-03-31,2003,1,citigroup,1137373.0,86215.0,1050032.0,,,,1.29,16.6,25.3,178459.0,
2003-03-31,2003,1,jpmorgan,755156.0,42075.0,712072.0,,,,0.12,2.0,50.47,160221.0,
2003-03-31,2003,1,statestreet,79109.0,5051.0,74058.0,,,,1.22,20.63,44.79,28125.0,
2003-03-31,2003,1,wellsfargo,369607.0,30302.0,338875.0,,,,1.71,19.98,33.94,,
2003-02-28,2003,1,goldmansachs,371968.0,19514.0,352454.0,,,,0.66,11.85,8.61,48560.0,
2003-02-28,2003,1,morganstanley,559436.0,22465.0,536971.0,,,,0.62,14.67,24.33,147405.0,
2002-12-31,2002,4,bankofamerica,660951.0,50261.0,610632.0,,,,1.44,18.73,36.74,65079.0,
2002-12-31,2002,4,bny,77740.0,6687.0,71056.0,,,,1.14,13.87,137.0,636.0,
2002-12-31,2002,4,citigroup,1097590.0,85318.0,1010872.0,,,,1.26,16.14,38.07,162643.0,
2002-12-31,2002,4,jpmorgan,758800.0,41297.0,716494.0,,,,0.06,0.99,,169483.0,
2002-12-31,2002,4,statestreet,85794.0,4787.0,81007.0,,,,1.3,23.52,8.81,25858.0,
2002-12-31,2002,4,wellsfargo,349197.0,30068.0,318878.0,,,,1.74,19.03,32.33,,
2002-11-30,2002,4,morganstanley,529499.0,21885.0,507614.0,,,,0.61,14.19,33.48,148663.0,
2002-11-29,2002,4,goldmansachs,355574.0,19003.0,336571.0,,,,0.63,11.36,11.29,59919.0,
2002-09-30,2002,3,bankofamerica,660008.0,48179.0,611769.0,,,,1.34,17.68,40.3,61823.0,
2002-09-30,2002,3,bny,80987.0,6639.0,74354.0,,,,1.33,17.28,173.42,1256.0,
2002-09-30,2002,3,citigroup,1031968.0,79366.0,951202.0,,,,1.4,18.53,24.75,164946.0,
2002-09-30,2002,3,jpmorgan,741759.0,42428.0,698322.0,,,,0.22,3.96,2562.96,154745.0,
2002-09-30,2002,3,statestreet,77556.0,4349.0,73207.0,,,,0.94,17.36,20.88,24185.0,
2002-09-30,2002,3,wellsfargo,334250.0,29780.0,304176.0,,,,1.71,18.11,32.99,,
2002-08-31,2002,3,goldmansachs,349526.0,18844.0,330682.0,,,,0.65,11.45,11.11,54095.0,
2002-08-31,2002,3,morganstanley,516772.0,21416.0,495356.0,,,,0.63,15.35,41.15,136150.0,
2002-06-30,2002,2,bankofamerica,638448.0,47704.0,590684.0,,,,1.15,15.05,41.4,56678.0,
2002-06-30,2002,2,bny,80805.0,6616.0,74195.0,,,,1.65,20.09,38.23,1687.0,
2002-06-30,2002,2,citigroup,1083706.0,84315.0,997991.0,,,,1.4,18.26,24.61,171619.0,
2002-06-30,2002,2,jpmorgan,740546.0,41727.0,697810.0,,,,0.29,4.99,67.78,162656.0,
2002-06-30,2002,2,statestreet,80328.0,4187.0,76141.0,,,,0.92,17.7,22.47,22094.0,
2002-06-30,2002,2,wellsfargo,314802.0,29186.0,285275.0,,,,1.7,17.39,33.76,,
2002-05-31,2002,2,goldmansachs,327238.0,18858.0,308380.0,,,,0.66,11.13,9.95,47155.0,
2002-05-31,2002,2,morganstanley,553924.0,21276.0,532648.0,,,,0.63,15.88,31.66,161039.0,
2002-03-31,2002,1,bankofamerica,619921.0,48107.0,571752.0,,,,1.15,14.64,42.47,48545.0,
2002-03-31,2002,1,bny,76779.0,6360.0,70425.0,,,,1.76,21.27,37.85,1687.0,
2002-03-31,2002,1,citigroup,1057657.0,82238.0,974019.0,,,,1.32,17.25,24.21,165120.0,
2002-03-31,2002,1,jpmorgan,712508.0,40122.0,671377.0,,,,0.21,3.46,70.59,152837.0,
2002-03-31,2002,1,statestreet,73298.0,3994.0,69304.0,,,,0.97,18.32,19.66,21862.0,
2002-03-31,2002,1,wellsfargo,311509.0,27938.0,283182.0,,,,1.23,12.3,40.29,,
2002-02-28,2002,1,morganstanley,491651.0,20892.0,470759.0,,,,0.73,16.76,29.87,141885.0,
2002-02-22,2002,1,goldmansachs,310483.0,18495.0,291988.0,,,,0.67,11.5,10.88,38607.0,
2001-12-31,2001,4,bankofamerica,621764.0,48455.0,573244.0,,,,1.07,14.14,45.5,47727.0,
2001-12-31,2001,4,bny,81025.0,6323.0,74708.0,,,,1.7,21.52,38.97,1756.0,
2001-12-31,2001,4,citigroup,1051450.0,79722.0,970203.0,,,,1.36,17.98,23.33,153511.0,
2001-12-31,2001,4,jpmorgan,693575.0,40090.0,652476.0,,,,0.24,4.02,,128445.0,
2001-12-31,2001,4,statestreet,69850.0,3845.0,66005.0,,,,0.9,17.67,20.59,22321.0,
2001-12-31,2001,4,wellsfargo,307569.0,26996.0,280355.0,,,,1.18,12.79,37.79,,
2001-11-30,2001,4,goldmansachs,312218.0,18231.0,293987.0,,,,0.77,13.29,11.47,39369.0,
2001-11-30,2001,4,morganstanley,482628.0,20371.0,461912.0,,,,0.81,18.0,28.09,135858.0,
2001-09-30,2001,3,bankofamerica,640105.0,50084.0,589954.0,,,,0.93,12.62,106.2,59839.0,
2001-09-30,2001,3,bny,89677.0,6474.0,83210.0,,,,1.57,22.32,54.73,5719.0,
2001-09-30,2001,3,citigroup,1068249.0,76625.0,989850.0,,,,1.2,17.03,25.86,154709.0,
2001-09-30,2001,3,jpmorgan,799300.0,41726.0,756565.0,,,,0.63,11.56,155.96,181775.0,
2001-09-30,2001,3,statestreet,73129.0,3808.0,69321.0,,,,0.88,17.54,19.41,18846.0,
2001-09-30,2001,3,wellsfargo,298100.0,26875.0,270778.0,,,,1.2,12.59,38.36,,
2001-08-31,2001,3,goldmansachs,302029.0,17958.0,284071.0,,,,0.84,15.75,12.39,36784.0,
2001-08-31,2001,3,morganstanley,505782.0,19644.0,485793.0,,,,0.88,20.25,36.56,162508.0,
2001-06-30,2001,2,bankofamerica,625525.0,49234.0,576223.0,,,,1.09,14.95,44.51,52189.0,
2001-06-30,2001,2,bny,76831.0,6293.0,70545.0,,,,1.89,25.47,34.55,2201.0,
2001-06-30,2001,2,citigroup,953427.0,68765.0,882899.0,,,,1.31,18.87,26.21,148365.0,
2001-06-30,2001,2,jpmorgan,712702.0,41401.0,670276.0,,,,0.88,14.51,191.09,155062.0,
2001-06-30,2001,2,statestreet,70318.0,3677.0,66641.0,,,,0.87,17.71,19.16,20542.0,
2001-06-30,2001,2,wellsfargo,289758.0,26576.0,262697.0,,,,1.11,11.81,,,
2001-05-31,2001,2,morganstanley,497381.0,19474.0,477362.0,,,,0.98,23.56,27.62,140248.0,
2001-05-25,2001,2,goldmansachs,297038.0,18016.0,279022.0,,,,0.96,18.52,10.05,27476.0,
2001-03-31,2001,1,bankofamerica,609755.0,48815.0,560869.0,,,,1.13,15.19,48.15,37011.0,
2001-03-31,2001,1,bny,73073.0,6062.0,67018.0,,,,1.94,26.12,34.11,1080.0,
2001-03-31,2001,1,citigroup,944327.0,66912.0,875668.0,,,,1.42,20.43,20.26,136239.0,
2001-03-31,2001,1,jpmorgan,713624.0,42004.0,670258.0,,,,0.8,14.38,57.89,145703.0,
2001-03-31,2001,1,statestreet,67605.0,3484.0,64121.0,,,,0.88,18.08,25.62,20195.0,
2001-03-31,2001,1,wellsfargo,279670.0,26340.0,252805.0,,,,1.58,16.14,35.49,,
2001-02-28,2001,1,morganstanley,450097.0,19206.0,430346.0,,,,1.17,26.8,25.45,105595.0,
2001-02-23,2001,1,goldmansachs,304812.0,17438.0,287374.0,,,,1.01,20.66,7.55,39854.0,
2000-12-31,2000,4,bankofamerica,642191.0,47556.0,594563.0,,,,1.18,16.34,65.58,49411.0,
2000-12-31,2000,4,bny,77114.0,6159.0,70962.0,,,,1.88,25.27,35.48,1108.0,
2000-12-31,2000,4,citigroup,902210.0,64461.0,836004.0,,,,1.39,19.22,66.05,110625.0,
2000-12-31,2000,4,jpmorgan,715348.0,40818.0,673010.0,,,,0.83,15.17,23.39,131738.0,
2000-12-31,2000,4,statestreet,69298.0,3262.0,66036.0,,,,0.91,20.12,21.09,22306.0,
2000-12-31,2000,4,wellsfargo,272426.0,26103.0,245938.0,,,,1.57,16.13,36.65,,
2000-11-30,2000,4,morganstanley,421279.0,18726.0,402008.0,,,,1.39,30.91,18.47,97230.0,
2000-11-24,2000,4,goldmansachs,284410.0,16530.0,267880.0,,,,1.15,23.0,8.99,30996.0,
2000-09-30,2000,3,bankofamerica,671725.0,46785.0,624866.0,,,,1.24,17.34,44.86,72896.0,
2000-09-30,2000,3,bny,75409.0,5928.0,69490.0,,,,2.0,25.54,31.96,1478.0,
2000-09-30,2000,3,citigroup,804286.0,51866.0,750645.0,,,,1.99,30.17,22.49,127893.0,
2000-09-30,2000,3,jpmorgan,707497.0,38082.0,667895.0,,,,1.02,18.89,106.55,145210.0,
2000-09-30,2000,3,statestreet,64979.0,3089.0,61890.0,,,,1.16,25.11,18.0,19870.0,
2000-09-30,2000,3,wellsfargo,261322.0,26406.0,234508.0,,,,1.76,17.12,47.18,,
2000-08-31,2000,3,morganstanley,404123.0,18109.0,385469.0,,,,1.58,35.53,18.13,109383.0,
2000-08-25,2000,3,goldmansachs,275004.0,12693.0,262311.0,,,,1.25,29.96,6.67,42697.0,
2000-06-30,2000,2,bankofamerica,679538.0,45786.0,633677.0,,,,1.29,18.28,39.93,89508.0,
2000-06-30,2000,2,bny,76661.0,5516.0,71154.0,,,,2.48,33.2,33.15,1455.0,
